category,target,pool,grain_size,window_size,stride,hop,augmentation,mfcc_l2,fad
instruments,violin.wav,sax.wav,4,1,1,2,none,89.9994,42.3434
instruments,flute.wav,jazzy-piano.wav,4,1,1,2,augmented,59.9442,38.4783
instruments,flute.wav,sax.wav,4,1,1,2,augmented,43.4202,112.7446
instruments,flute.wav,violin.wav,4,1,1,2,augmented,79.2074,73.6369
instruments,jazzy-piano.wav,flute.wav,4,1,1,2,augmented,102.6824,29.2171
instruments,jazzy-piano.wav,sax.wav,4,1,1,2,augmented,73.8507,98.5907
instruments,jazzy-piano.wav,violin.wav,4,1,1,2,augmented,99.8190,69.1247
instruments,sax.wav,flute.wav,4,1,1,2,augmented,115.3819,17.8034
instruments,sax.wav,jazzy-piano.wav,4,1,1,2,augmented,74.5879,32.9295
instruments,sax.wav,violin.wav,4,1,1,2,augmented,75.3883,28.0084
instruments,violin.wav,flute.wav,4,1,1,2,augmented,105.9890,21.8083
instruments,violin.wav,jazzy-piano.wav,4,1,1,2,augmented,71.5774,33.1594
instruments,violin.wav,sax.wav,4,1,1,2,augmented,76.9915,51.0237
instruments,flute.wav,jazzy-piano.wav,4,1,1,3,none,44.5359,25.7466
instruments,flute.wav,sax.wav,4,1,1,3,none,83.2081,128.7425
instruments,flute.wav,violin.wav,4,1,1,3,none,68.3113,56.9757
instruments,jazzy-piano.wav,flute.wav,4,1,1,3,none,97.5575,24.4418
instruments,jazzy-piano.wav,sax.wav,4,1,1,3,none,102.5020,121.5477
instruments,jazzy-piano.wav,violin.wav,4,1,1,3,none,76.3579,53.4851
instruments,sax.wav,flute.wav,4,1,1,3,none,92.9907,23.8013
instruments,sax.wav,jazzy-piano.wav,4,1,1,3,none,75.9058,27.1781
instruments,sax.wav,violin.wav,4,1,1,3,none,61.4958,24.7275
instruments,violin.wav,flute.wav,4,1,1,3,none,90.9548,20.0909
instruments,violin.wav,jazzy-piano.wav,4,1,1,3,none,80.8213,49.6841
instruments,violin.wav,sax.wav,4,1,1,3,none,94.6886,46.6892
instruments,flute.wav,jazzy-piano.wav,4,1,1,3,augmented,46.4953,38.8181
instruments,flute.wav,sax.wav,4,1,1,3,augmented,51.0879,102.7706
instruments,flute.wav,violin.wav,4,1,1,3,augmented,72.9442,72.1506
instruments,jazzy-piano.wav,flute.wav,4,1,1,3,augmented,103.1457,28.1799
instruments,jazzy-piano.wav,sax.wav,4,1,1,3,augmented,86.4753,77.2206
instruments,jazzy-piano.wav,violin.wav,4,1,1,3,augmented,95.7703,68.6381
instruments,sax.wav,flute.wav,4,1,1,3,augmented,108.7509,19.3166
instruments,sax.wav,jazzy-piano.wav,4,1,1,3,augmented,75.7934,28.8797
instruments,sax.wav,violin.wav,4,1,1,3,augmented,71.0621,27.8785
instruments,violin.wav,flute.wav,4,1,1,3,augmented,104.7085,22.6957
instruments,violin.wav,jazzy-piano.wav,4,1,1,3,augmented,72.8925,33.0619
instruments,violin.wav,sax.wav,4,1,1,3,augmented,83.4615,45.6595
instruments,flute.wav,jazzy-piano.wav,4,1,2,1,none,38.4955,20.7631
instruments,flute.wav,sax.wav,4,1,2,1,none,80.9634,84.7023
instruments,flute.wav,violin.wav,4,1,2,1,none,76.3069,44.5451
instruments,jazzy-piano.wav,flute.wav,4,1,2,1,none,97.1498,17.4450
instruments,jazzy-piano.wav,sax.wav,4,1,2,1,none,86.9656,79.0287
instruments,jazzy-piano.wav,violin.wav,4,1,2,1,none,75.1420,55.4349
instruments,sax.wav,flute.wav,4,1,2,1,none,103.9633,15.9691
instruments,sax.wav,jazzy-piano.wav,4,1,2,1,none,72.9042,20.2508
instruments,sax.wav,violin.wav,4,1,2,1,none,71.8058,22.3776
instruments,violin.wav,flute.wav,4,1,2,1,none,105.0456,12.3191
instruments,violin.wav,jazzy-piano.wav,4,1,2,1,none,78.6866,28.1704
instruments,violin.wav,sax.wav,4,1,2,1,none,97.6959,32.9955
instruments,flute.wav,jazzy-piano.wav,4,1,2,1,augmented,23.6615,28.2106
instruments,flute.wav,sax.wav,4,1,2,1,augmented,55.9194,91.1957
instruments,flute.wav,violin.wav,4,1,2,1,augmented,79.1344,68.8768
instruments,jazzy-piano.wav,flute.wav,4,1,2,1,augmented,107.6686,23.2426
instruments,jazzy-piano.wav,sax.wav,4,1,2,1,augmented,89.9388,75.5446
instruments,jazzy-piano.wav,violin.wav,4,1,2,1,augmented,94.4874,65.9954
instruments,sax.wav,flute.wav,4,1,2,1,augmented,125.4349,18.3276
instruments,sax.wav,jazzy-piano.wav,4,1,2,1,augmented,85.1805,29.6324
instruments,sax.wav,violin.wav,4,1,2,1,augmented,86.0435,24.6266
instruments,violin.wav,flute.wav,4,1,2,1,augmented,114.2730,18.0950
instruments,violin.wav,jazzy-piano.wav,4,1,2,1,augmented,87.4590,30.6121
instruments,violin.wav,sax.wav,4,1,2,1,augmented,86.1033,42.4055
instruments,flute.wav,jazzy-piano.wav,4,1,2,2,none,48.2014,23.5640
instruments,flute.wav,sax.wav,4,1,2,2,none,80.5402,95.8472
instruments,flute.wav,violin.wav,4,1,2,2,none,84.7960,48.1142
instruments,jazzy-piano.wav,flute.wav,4,1,2,2,none,98.9858,17.6751
instruments,jazzy-piano.wav,sax.wav,4,1,2,2,none,95.9641,109.3999
instruments,jazzy-piano.wav,violin.wav,4,1,2,2,none,81.5371,54.8495
instruments,sax.wav,flute.wav,4,1,2,2,none,108.0008,11.9714
instruments,sax.wav,jazzy-piano.wav,4,1,2,2,none,75.8827,24.8202
instruments,sax.wav,violin.wav,4,1,2,2,none,73.9625,22.7555
instruments,violin.wav,flute.wav,4,1,2,2,none,104.9175,10.3592
instruments,violin.wav,jazzy-piano.wav,4,1,2,2,none,79.4450,32.3725
instruments,violin.wav,sax.wav,4,1,2,2,none,100.7535,36.8614
instruments,flute.wav,jazzy-piano.wav,4,1,2,2,augmented,29.0347,32.9739
instruments,flute.wav,sax.wav,4,1,2,2,augmented,54.2069,97.6995
instruments,flute.wav,violin.wav,4,1,2,2,augmented,84.0777,66.7406
instruments,jazzy-piano.wav,flute.wav,4,1,2,2,augmented,111.4341,21.4565
instruments,jazzy-piano.wav,sax.wav,4,1,2,2,augmented,85.1420,79.7074
instruments,jazzy-piano.wav,violin.wav,4,1,2,2,augmented,92.0712,61.4563
instruments,sax.wav,flute.wav,4,1,2,2,augmented,129.7188,18.9743
instruments,sax.wav,jazzy-piano.wav,4,1,2,2,augmented,83.2807,29.2903
instruments,sax.wav,violin.wav,4,1,2,2,augmented,87.6336,25.8955
instruments,violin.wav,flute.wav,4,1,2,2,augmented,118.4700,18.4459
instruments,violin.wav,jazzy-piano.wav,4,1,2,2,augmented,83.7395,27.8276
instruments,violin.wav,sax.wav,4,1,2,2,augmented,93.6772,42.8171
instruments,flute.wav,jazzy-piano.wav,4,1,2,3,none,33.8192,20.0303
instruments,flute.wav,sax.wav,4,1,2,3,none,86.3754,108.8314
instruments,flute.wav,violin.wav,4,1,2,3,none,77.4487,49.7372
instruments,jazzy-piano.wav,flute.wav,4,1,2,3,none,104.6653,14.7563
instruments,jazzy-piano.wav,sax.wav,4,1,2,3,none,95.8944,104.2935
instruments,jazzy-piano.wav,violin.wav,4,1,2,3,none,74.8127,48.4205
instruments,sax.wav,flute.wav,4,1,2,3,none,105.5028,19.7213
instruments,sax.wav,jazzy-piano.wav,4,1,2,3,none,75.9475,23.7954
instruments,sax.wav,violin.wav,4,1,2,3,none,77.3586,21.6162
instruments,violin.wav,flute.wav,4,1,2,3,none,103.7445,15.8946
instruments,violin.wav,jazzy-piano.wav,4,1,2,3,none,90.3635,45.5955
instruments,violin.wav,sax.wav,4,1,2,3,none,103.8914,43.7310
instruments,flute.wav,jazzy-piano.wav,4,1,2,3,augmented,23.7086,29.4715
instruments,flute.wav,sax.wav,4,1,2,3,augmented,63.3483,87.9386
instruments,flute.wav,violin.wav,4,1,2,3,augmented,73.5984,65.9257
instruments,jazzy-piano.wav,flute.wav,4,1,2,3,augmented,107.4392,19.6898
instruments,jazzy-piano.wav,sax.wav,4,1,2,3,augmented,98.2995,62.4178
instruments,jazzy-piano.wav,violin.wav,4,1,2,3,augmented,94.1918,60.5874
instruments,sax.wav,flute.wav,4,1,2,3,augmented,119.5959,18.5952
instruments,sax.wav,jazzy-piano.wav,4,1,2,3,augmented,82.5518,27.3767
instruments,sax.wav,violin.wav,4,1,2,3,augmented,82.1389,27.6854
instruments,violin.wav,flute.wav,4,1,2,3,augmented,114.0489,17.2925
instruments,violin.wav,jazzy-piano.wav,4,1,2,3,augmented,82.4113,26.6657
instruments,violin.wav,sax.wav,4,1,2,3,augmented,95.8405,40.8088
instruments,flute.wav,jazzy-piano.wav,4,1,3,1,none,36.0914,20.7371
instruments,flute.wav,sax.wav,4,1,3,1,none,84.1147,74.2940
instruments,flute.wav,violin.wav,4,1,3,1,none,81.3568,44.7314
instruments,jazzy-piano.wav,flute.wav,4,1,3,1,none,100.3177,13.8482
instruments,jazzy-piano.wav,sax.wav,4,1,3,1,none,86.8913,70.4937
instruments,jazzy-piano.wav,violin.wav,4,1,3,1,none,79.6340,53.0178
instruments,sax.wav,flute.wav,4,1,3,1,none,106.3969,13.7126
instruments,sax.wav,jazzy-piano.wav,4,1,3,1,none,79.8416,24.2486
instruments,sax.wav,violin.wav,4,1,3,1,none,75.4332,21.1767
instruments,violin.wav,flute.wav,4,1,3,1,none,111.6781,12.5277
instruments,violin.wav,jazzy-piano.wav,4,1,3,1,none,81.2810,30.0940
instruments,violin.wav,sax.wav,4,1,3,1,none,96.8213,34.8198
instruments,flute.wav,jazzy-piano.wav,4,1,3,1,augmented,31.0687,28.2108
instruments,flute.wav,sax.wav,4,1,3,1,augmented,57.3779,84.6960
instruments,flute.wav,violin.wav,4,1,3,1,augmented,75.9225,65.9951
instruments,jazzy-piano.wav,flute.wav,4,1,3,1,augmented,112.0333,19.8920
instruments,jazzy-piano.wav,sax.wav,4,1,3,1,augmented,90.5994,70.9019
instruments,jazzy-piano.wav,violin.wav,4,1,3,1,augmented,89.4598,60.6329
instruments,sax.wav,flute.wav,4,1,3,1,augmented,131.1587,21.0349
instruments,sax.wav,jazzy-piano.wav,4,1,3,1,augmented,84.0041,33.6377
instruments,sax.wav,violin.wav,4,1,3,1,augmented,85.9195,29.1815
instruments,violin.wav,flute.wav,4,1,3,1,augmented,120.2718,16.4842
instruments,violin.wav,jazzy-piano.wav,4,1,3,1,augmented,92.0714,29.8697
instruments,violin.wav,sax.wav,4,1,3,1,augmented,84.4382,44.5365
instruments,flute.wav,jazzy-piano.wav,4,1,3,2,none,21.0659,21.9195
instruments,flute.wav,sax.wav,4,1,3,2,none,83.0233,84.1778
instruments,flute.wav,violin.wav,4,1,3,2,none,85.9895,43.1525
instruments,jazzy-piano.wav,flute.wav,4,1,3,2,none,105.3471,14.2036
instruments,jazzy-piano.wav,sax.wav,4,1,3,2,none,85.1068,86.5861
instruments,jazzy-piano.wav,violin.wav,4,1,3,2,none,84.1874,50.1492
instruments,sax.wav,flute.wav,4,1,3,2,none,109.9290,11.1426
instruments,sax.wav,jazzy-piano.wav,4,1,3,2,none,85.6691,33.9586
instruments,sax.wav,violin.wav,4,1,3,2,none,79.0614,20.6098
instruments,violin.wav,flute.wav,4,1,3,2,none,111.7502,9.4339
instruments,violin.wav,jazzy-piano.wav,4,1,3,2,none,83.9040,37.0788
instruments,violin.wav,sax.wav,4,1,3,2,none,103.1844,40.5474
instruments,flute.wav,jazzy-piano.wav,4,1,3,2,augmented,22.7504,28.5661
instruments,flute.wav,sax.wav,4,1,3,2,augmented,56.1151,85.4413
instruments,flute.wav,violin.wav,4,1,3,2,augmented,77.5735,57.2382
instruments,jazzy-piano.wav,flute.wav,4,1,3,2,augmented,112.3640,18.6163
instruments,jazzy-piano.wav,sax.wav,4,1,3,2,augmented,88.3375,74.0448
instruments,jazzy-piano.wav,violin.wav,4,1,3,2,augmented,85.9025,57.2582
instruments,sax.wav,flute.wav,4,1,3,2,augmented,131.1376,20.8839
instruments,sax.wav,jazzy-piano.wav,4,1,3,2,augmented,85.4812,32.0513
instruments,sax.wav,violin.wav,4,1,3,2,augmented,89.3666,29.2849
instruments,violin.wav,flute.wav,4,1,3,2,augmented,127.0699,16.8905
instruments,violin.wav,jazzy-piano.wav,4,1,3,2,augmented,91.3559,28.6150
instruments,violin.wav,sax.wav,4,1,3,2,augmented,90.9112,43.3112
instruments,flute.wav,jazzy-piano.wav,4,1,3,3,none,23.2333,19.3445
instruments,flute.wav,sax.wav,4,1,3,3,none,83.7553,96.2180
instruments,flute.wav,violin.wav,4,1,3,3,none,78.0009,43.3089
instruments,jazzy-piano.wav,flute.wav,4,1,3,3,none,111.2997,13.5369
instruments,jazzy-piano.wav,sax.wav,4,1,3,3,none,91.3800,92.2415
instruments,jazzy-piano.wav,violin.wav,4,1,3,3,none,80.9660,44.1116
instruments,sax.wav,flute.wav,4,1,3,3,none,106.5837,16.9988
instruments,sax.wav,jazzy-piano.wav,4,1,3,3,none,85.7389,30.9794
instruments,sax.wav,violin.wav,4,1,3,3,none,82.3342,19.9638
instruments,violin.wav,flute.wav,4,1,3,3,none,110.2681,14.4411
instruments,violin.wav,jazzy-piano.wav,4,1,3,3,none,96.6758,53.3506
instruments,violin.wav,sax.wav,4,1,3,3,none,110.3241,49.6843
instruments,flute.wav,jazzy-piano.wav,4,1,3,3,augmented,32.5374,28.7134
instruments,flute.wav,sax.wav,4,1,3,3,augmented,59.0946,87.9344
instruments,flute.wav,violin.wav,4,1,3,3,augmented,69.8070,65.2383
instruments,jazzy-piano.wav,flute.wav,4,1,3,3,augmented,111.2657,18.4462
instruments,jazzy-piano.wav,sax.wav,4,1,3,3,augmented,101.5525,63.0563
instruments,jazzy-piano.wav,violin.wav,4,1,3,3,augmented,87.4576,56.1556
instruments,sax.wav,flute.wav,4,1,3,3,augmented,127.5427,20.9000
instruments,sax.wav,jazzy-piano.wav,4,1,3,3,augmented,87.3444,32.3165
instruments,sax.wav,violin.wav,4,1,3,3,augmented,88.3974,29.6679
instruments,violin.wav,flute.wav,4,1,3,3,augmented,124.4441,16.0508
instruments,violin.wav,jazzy-piano.wav,4,1,3,3,augmented,91.7866,29.2246
instruments,violin.wav,sax.wav,4,1,3,3,augmented,100.9297,37.8002
instruments,flute.wav,jazzy-piano.wav,4,2,1,1,none,52.4931,31.0816
instruments,flute.wav,sax.wav,4,2,1,1,none,71.6794,97.7844
instruments,flute.wav,violin.wav,4,2,1,1,none,74.3568,61.0804
instruments,jazzy-piano.wav,flute.wav,4,2,1,1,none,85.4047,26.5497
instruments,jazzy-piano.wav,sax.wav,4,2,1,1,none,100.9027,124.7921
instruments,jazzy-piano.wav,violin.wav,4,2,1,1,none,93.8659,79.0115
instruments,sax.wav,flute.wav,4,2,1,1,none,91.0090,22.2575
instruments,sax.wav,jazzy-piano.wav,4,2,1,1,none,52.3964,22.8502
instruments,sax.wav,violin.wav,4,2,1,1,none,58.8291,23.7305
instruments,violin.wav,flute.wav,4,2,1,1,none,94.7913,17.8956
instruments,violin.wav,jazzy-piano.wav,4,2,1,1,none,50.6536,26.2364
instruments,violin.wav,sax.wav,4,2,1,1,none,80.6803,45.9665
instruments,flute.wav,jazzy-piano.wav,4,2,1,1,augmented,53.3443,39.7127
instruments,flute.wav,sax.wav,4,2,1,1,augmented,62.0459,130.6796
instruments,flute.wav,violin.wav,4,2,1,1,augmented,85.7506,81.7177
instruments,jazzy-piano.wav,flute.wav,4,2,1,1,augmented,96.1529,34.9643
instruments,jazzy-piano.wav,sax.wav,4,2,1,1,augmented,100.2335,139.0693
instruments,jazzy-piano.wav,violin.wav,4,2,1,1,augmented,115.7038,84.6795
instruments,sax.wav,flute.wav,4,2,1,1,augmented,111.5564,31.4258
instruments,sax.wav,jazzy-piano.wav,4,2,1,1,augmented,72.8588,31.9342
instruments,sax.wav,violin.wav,4,2,1,1,augmented,68.1218,33.3659
instruments,violin.wav,flute.wav,4,2,1,1,augmented,99.7382,21.1828
instruments,violin.wav,jazzy-piano.wav,4,2,1,1,augmented,75.2459,39.1348
instruments,violin.wav,sax.wav,4,2,1,1,augmented,52.5182,75.0186
instruments,flute.wav,jazzy-piano.wav,4,2,1,2,none,54.6453,35.2238
instruments,flute.wav,sax.wav,4,2,1,2,none,83.4655,122.8412
instruments,flute.wav,violin.wav,4,2,1,2,none,76.8926,70.9323
instruments,jazzy-piano.wav,flute.wav,4,2,1,2,none,82.9282,30.0768
instruments,jazzy-piano.wav,sax.wav,4,2,1,2,none,108.5396,141.3726
instruments,jazzy-piano.wav,violin.wav,4,2,1,2,none,97.7864,83.2030
instruments,sax.wav,flute.wav,4,2,1,2,none,88.9048,21.6475
instruments,sax.wav,jazzy-piano.wav,4,2,1,2,none,52.8209,24.4121
instruments,sax.wav,violin.wav,4,2,1,2,none,56.6997,25.8048
instruments,violin.wav,flute.wav,4,2,1,2,none,94.8622,17.4063
instruments,violin.wav,jazzy-piano.wav,4,2,1,2,none,55.2449,29.1478
instruments,violin.wav,sax.wav,4,2,1,2,none,74.9221,61.4010
instruments,flute.wav,jazzy-piano.wav,4,2,1,2,augmented,63.3844,43.0146
instruments,flute.wav,sax.wav,4,2,1,2,augmented,62.0663,131.8237
instruments,flute.wav,violin.wav,4,2,1,2,augmented,88.4951,82.4412
instruments,jazzy-piano.wav,flute.wav,4,2,1,2,augmented,95.8319,33.9723
instruments,jazzy-piano.wav,sax.wav,4,2,1,2,augmented,93.1436,145.1742
instruments,jazzy-piano.wav,violin.wav,4,2,1,2,augmented,101.7413,84.4642
instruments,sax.wav,flute.wav,4,2,1,2,augmented,109.8458,28.7108
instruments,sax.wav,jazzy-piano.wav,4,2,1,2,augmented,71.6909,32.1402
instruments,sax.wav,violin.wav,4,2,1,2,augmented,65.6522,33.1392
instruments,violin.wav,flute.wav,4,2,1,2,augmented,94.6412,21.3542
instruments,violin.wav,jazzy-piano.wav,4,2,1,2,augmented,75.2442,41.9882
instruments,violin.wav,sax.wav,4,2,1,2,augmented,57.5002,82.5703
instruments,flute.wav,jazzy-piano.wav,4,2,1,3,none,53.7604,35.8270
instruments,flute.wav,sax.wav,4,2,1,3,none,93.9937,134.3929
instruments,flute.wav,violin.wav,4,2,1,3,none,87.2443,77.1788
instruments,jazzy-piano.wav,flute.wav,4,2,1,3,none,83.6793,28.0375
instruments,jazzy-piano.wav,sax.wav,4,2,1,3,none,116.0890,141.1973
instruments,jazzy-piano.wav,violin.wav,4,2,1,3,none,102.8401,89.7385
instruments,sax.wav,flute.wav,4,2,1,3,none,89.9503,23.0163
instruments,sax.wav,jazzy-piano.wav,4,2,1,3,none,58.4386,22.0442
instruments,sax.wav,violin.wav,4,2,1,3,none,57.3593,29.0982
instruments,violin.wav,flute.wav,4,2,1,3,none,94.7108,18.0515
instruments,violin.wav,jazzy-piano.wav,4,2,1,3,none,48.8899,30.1526
instruments,violin.wav,sax.wav,4,2,1,3,none,71.5531,70.5915
instruments,flute.wav,jazzy-piano.wav,4,2,1,3,augmented,61.0374,49.0529
instruments,flute.wav,sax.wav,4,2,1,3,augmented,60.0367,123.7603
instruments,flute.wav,violin.wav,4,2,1,3,augmented,82.7261,84.6226
instruments,jazzy-piano.wav,flute.wav,4,2,1,3,augmented,96.4211,32.7887
instruments,jazzy-piano.wav,sax.wav,4,2,1,3,augmented,89.8965,140.5121
instruments,jazzy-piano.wav,violin.wav,4,2,1,3,augmented,116.6788,87.1360
instruments,sax.wav,flute.wav,4,2,1,3,augmented,111.3815,29.8409
instruments,sax.wav,jazzy-piano.wav,4,2,1,3,augmented,69.9529,28.9305
instruments,sax.wav,violin.wav,4,2,1,3,augmented,72.6971,33.1767
instruments,violin.wav,flute.wav,4,2,1,3,augmented,96.3772,21.5178
instruments,violin.wav,jazzy-piano.wav,4,2,1,3,augmented,68.6744,37.1507
instruments,violin.wav,sax.wav,4,2,1,3,augmented,52.7110,71.0238
instruments,flute.wav,jazzy-piano.wav,4,2,2,1,none,39.1302,25.2312
instruments,flute.wav,sax.wav,4,2,2,1,none,81.0452,86.0151
instruments,flute.wav,violin.wav,4,2,2,1,none,79.6868,55.1652
instruments,jazzy-piano.wav,flute.wav,4,2,2,1,none,91.8269,20.5992
instruments,jazzy-piano.wav,sax.wav,4,2,2,1,none,97.8899,118.1750
instruments,jazzy-piano.wav,violin.wav,4,2,2,1,none,95.2203,76.0691
instruments,sax.wav,flute.wav,4,2,2,1,none,99.0023,17.7337
instruments,sax.wav,jazzy-piano.wav,4,2,2,1,none,59.3398,19.4537
instruments,sax.wav,violin.wav,4,2,2,1,none,67.9827,19.5477
instruments,violin.wav,flute.wav,4,2,2,1,none,102.6927,15.1915
instruments,violin.wav,jazzy-piano.wav,4,2,2,1,none,59.1537,21.5187
instruments,violin.wav,sax.wav,4,2,2,1,none,90.6429,48.9059
instruments,flute.wav,jazzy-piano.wav,4,2,2,1,augmented,26.3668,31.4649
instruments,flute.wav,sax.wav,4,2,2,1,augmented,63.7030,118.5249
instruments,flute.wav,violin.wav,4,2,2,1,augmented,85.7808,74.8165
instruments,jazzy-piano.wav,flute.wav,4,2,2,1,augmented,97.7753,28.7149
instruments,jazzy-piano.wav,sax.wav,4,2,2,1,augmented,101.1543,128.4027
instruments,jazzy-piano.wav,violin.wav,4,2,2,1,augmented,111.7818,79.8837
instruments,sax.wav,flute.wav,4,2,2,1,augmented,118.4408,30.6890
instruments,sax.wav,jazzy-piano.wav,4,2,2,1,augmented,73.2243,30.3609
instruments,sax.wav,violin.wav,4,2,2,1,augmented,76.6124,31.0606
instruments,violin.wav,flute.wav,4,2,2,1,augmented,111.1430,19.4277
instruments,violin.wav,jazzy-piano.wav,4,2,2,1,augmented,79.0193,36.3699
instruments,violin.wav,sax.wav,4,2,2,1,augmented,58.8777,68.0266
instruments,flute.wav,jazzy-piano.wav,4,2,2,2,none,56.1186,28.5382
instruments,flute.wav,sax.wav,4,2,2,2,none,83.2709,97.6462
instruments,flute.wav,violin.wav,4,2,2,2,none,81.8724,62.6473
instruments,jazzy-piano.wav,flute.wav,4,2,2,2,none,91.4743,23.6441
instruments,jazzy-piano.wav,sax.wav,4,2,2,2,none,101.9375,128.5719
instruments,jazzy-piano.wav,violin.wav,4,2,2,2,none,97.5005,78.0992
instruments,sax.wav,flute.wav,4,2,2,2,none,97.7528,17.5415
instruments,sax.wav,jazzy-piano.wav,4,2,2,2,none,62.6017,22.3163
instruments,sax.wav,violin.wav,4,2,2,2,none,65.9289,21.2344
instruments,violin.wav,flute.wav,4,2,2,2,none,104.2330,15.2575
instruments,violin.wav,jazzy-piano.wav,4,2,2,2,none,57.7704,23.5558
instruments,violin.wav,sax.wav,4,2,2,2,none,82.9214,54.6231
instruments,flute.wav,jazzy-piano.wav,4,2,2,2,augmented,47.4905,34.6597
instruments,flute.wav,sax.wav,4,2,2,2,augmented,63.4014,116.9374
instruments,flute.wav,violin.wav,4,2,2,2,augmented,84.4692,78.4414
instruments,jazzy-piano.wav,flute.wav,4,2,2,2,augmented,103.5940,27.5934
instruments,jazzy-piano.wav,sax.wav,4,2,2,2,augmented,95.9173,126.8966
instruments,jazzy-piano.wav,violin.wav,4,2,2,2,augmented,97.3672,79.4194
instruments,sax.wav,flute.wav,4,2,2,2,augmented,115.6299,27.8243
instruments,sax.wav,jazzy-piano.wav,4,2,2,2,augmented,72.5014,28.2521
instruments,sax.wav,violin.wav,4,2,2,2,augmented,76.5486,30.2493
instruments,violin.wav,flute.wav,4,2,2,2,augmented,105.5356,18.5990
instruments,violin.wav,jazzy-piano.wav,4,2,2,2,augmented,78.1980,33.0444
instruments,violin.wav,sax.wav,4,2,2,2,augmented,63.1337,71.6327
instruments,flute.wav,jazzy-piano.wav,4,2,2,3,none,41.7259,29.5368
instruments,flute.wav,sax.wav,4,2,2,3,none,100.8289,117.3869
instruments,flute.wav,violin.wav,4,2,2,3,none,88.3043,66.9016
instruments,jazzy-piano.wav,flute.wav,4,2,2,3,none,92.0285,21.4814
instruments,jazzy-piano.wav,sax.wav,4,2,2,3,none,104.0494,118.6171
instruments,jazzy-piano.wav,violin.wav,4,2,2,3,none,103.0538,82.3398
instruments,sax.wav,flute.wav,4,2,2,3,none,100.2668,20.2960
instruments,sax.wav,jazzy-piano.wav,4,2,2,3,none,66.5574,18.5784
instruments,sax.wav,violin.wav,4,2,2,3,none,67.5894,26.0791
instruments,violin.wav,flute.wav,4,2,2,3,none,104.6710,15.6743
instruments,violin.wav,jazzy-piano.wav,4,2,2,3,none,52.1899,23.9344
instruments,violin.wav,sax.wav,4,2,2,3,none,80.3828,57.5129
instruments,flute.wav,jazzy-piano.wav,4,2,2,3,augmented,58.3850,40.5914
instruments,flute.wav,sax.wav,4,2,2,3,augmented,69.4098,113.2402
instruments,flute.wav,violin.wav,4,2,2,3,augmented,79.5428,77.7682
instruments,jazzy-piano.wav,flute.wav,4,2,2,3,augmented,99.4605,26.2905
instruments,jazzy-piano.wav,sax.wav,4,2,2,3,augmented,86.2373,115.5483
instruments,jazzy-piano.wav,violin.wav,4,2,2,3,augmented,99.1756,80.8976
instruments,sax.wav,flute.wav,4,2,2,3,augmented,118.5575,27.2289
instruments,sax.wav,jazzy-piano.wav,4,2,2,3,augmented,69.1731,25.8749
instruments,sax.wav,violin.wav,4,2,2,3,augmented,81.0584,29.1126
instruments,violin.wav,flute.wav,4,2,2,3,augmented,108.1305,19.2649
instruments,violin.wav,jazzy-piano.wav,4,2,2,3,augmented,74.4012,31.0874
instruments,violin.wav,sax.wav,4,2,2,3,augmented,61.5570,64.6485
instruments,flute.wav,jazzy-piano.wav,4,2,3,1,none,37.1671,22.2109
instruments,flute.wav,sax.wav,4,2,3,1,none,84.7314,74.4741
instruments,flute.wav,violin.wav,4,2,3,1,none,81.4927,55.6985
instruments,jazzy-piano.wav,flute.wav,4,2,3,1,none,95.9417,18.3518
instruments,jazzy-piano.wav,sax.wav,4,2,3,1,none,96.6477,109.5802
instruments,jazzy-piano.wav,violin.wav,4,2,3,1,none,88.9104,64.1409
instruments,sax.wav,flute.wav,4,2,3,1,none,107.4632,16.8261
instruments,sax.wav,jazzy-piano.wav,4,2,3,1,none,71.9193,24.5467
instruments,sax.wav,violin.wav,4,2,3,1,none,72.3400,22.1513
instruments,violin.wav,flute.wav,4,2,3,1,none,107.8670,15.4524
instruments,violin.wav,jazzy-piano.wav,4,2,3,1,none,57.0893,21.0273
instruments,violin.wav,sax.wav,4,2,3,1,none,94.7999,47.5111
instruments,flute.wav,jazzy-piano.wav,4,2,3,1,augmented,30.8756,30.0855
instruments,flute.wav,sax.wav,4,2,3,1,augmented,60.7288,102.9459
instruments,flute.wav,violin.wav,4,2,3,1,augmented,92.0315,74.5869
instruments,jazzy-piano.wav,flute.wav,4,2,3,1,augmented,103.4658,26.2846
instruments,jazzy-piano.wav,sax.wav,4,2,3,1,augmented,93.7163,118.3357
instruments,jazzy-piano.wav,violin.wav,4,2,3,1,augmented,101.3930,78.7133
instruments,sax.wav,flute.wav,4,2,3,1,augmented,125.4587,32.3750
instruments,sax.wav,jazzy-piano.wav,4,2,3,1,augmented,79.5858,32.6954
instruments,sax.wav,violin.wav,4,2,3,1,augmented,82.8920,34.6184
instruments,violin.wav,flute.wav,4,2,3,1,augmented,115.5816,18.1775
instruments,violin.wav,jazzy-piano.wav,4,2,3,1,augmented,89.6968,33.4440
instruments,violin.wav,sax.wav,4,2,3,1,augmented,63.2292,60.8524
instruments,flute.wav,jazzy-piano.wav,4,2,3,2,none,40.9395,24.2040
instruments,flute.wav,sax.wav,4,2,3,2,none,96.0156,102.9533
instruments,flute.wav,violin.wav,4,2,3,2,none,79.8902,60.1528
instruments,jazzy-piano.wav,flute.wav,4,2,3,2,none,95.6117,20.6043
